YGL131C,YLR176C,1
YBR049C,YMR039C,1
YDR207C,YMR039C,1
YJR060W,YOR064C,1
YKL109W,YOR064C,1
YLR256W,YOR064C,1
YDR043C,YIR013C,1
YBR049C,YER040W,1
YEL009C,YER040W,1
YDL106C,YNL027W,1
YER111C,YOR372C,1
YLR182W,YOR372C,1
YNL309W,YOR372C,1
YDR043C,YGL013C,1
YDL020C,YGL013C,1
YBR049C,YKL072W,1
YPL202C,YDR151C,1
YJR060W,YPL254W,1
YDR207C,YER130C,1
YPR104C,YER130C,1
YHR084W,YDR311W,1
YLR098C,YDR311W,1
YDR310C,YDR311W,1
YDR216W,YJR140C,1
YPR065W,YKL109W,1
YKL043W,YKL109W,1
YDR043C,YKL109W,1
YMR016C,YKL109W,1
YHR206W,YKL109W,1
YGL162W,YKL109W,1
YOR028C,YKL109W,1
YDR259C,YKL109W,1
YHR084W,YBR083W,1
YJR060W,YBR083W,1
YPL049C,YBR083W,1
YNL068C,YBR010W,1
YBR049C,YMR280C,1
YDR207C,YMR280C,1
YGL162W,YGR067C,1
YDR207C,YGR067C,1
YBR240C,YLR005W,1
YDR043C,YLR266C,1
YBL103C,YLR266C,1
YFR034C,YLR266C,1
YEL009C,YLR266C,1
YBR049C,YER068W,1
YDL020C,YER164W,1
YDR207C,YHR124W,1
YOR028C,YOR230W,1
YER040W,YOR230W,1
YNL199C,YOR230W,1
YOL028C,YOR162C,1
YFL021W,YJL110C,1
YBR049C,YMR182C,1
YPL202C,YBR297W,1
YFR034C,YBR297W,1
YHR206W,YPL202C,1
YML007W,YPL202C,1
YKL112W,YDL106C,1
YNL068C,YIL130W,1
YGL181W,YDR223W,1
YHR206W,YLR113W,1
YLR256W,YLR113W,1
YBR049C,YPR025C,1
YDR123C,YDR146C,1
YNL068C,YDR146C,1
YMR043W,YDR146C,1
YOR372C,YDR146C,1
YOL108C,YDR146C,1
YDR146C,YKL185W,1
YHR084W,YCL055W,1
YPL049C,YCL055W,1
YBR049C,YML081W,1
YKL112W,YML081W,1
YBR049C,YJR122W,1
YOL028C,YJR122W,1
YLR256W,YKL038W,1
YER161C,YKL038W,1
YKL112W,YGL192W,1
YDL056W,YMR179W,1
YER111C,YMR179W,1
YLR182W,YMR179W,1
YDR043C,YER028C,1
YOR028C,YER028C,1
YOR344C,YKL015W,1
YJR060W,YKL015W,1
YDR216W,YKL015W,1
YKL112W,YKL015W,1
YKL109W,YKL015W,1
YEL009C,YKL015W,1
YKL043W,YCR065W,1
YDL056W,YCR065W,1
YER111C,YCR065W,1
YOR372C,YCR065W,1
YLR182W,YCR065W,1
YNL309W,YCR065W,1
YDR123C,YHL020C,1
YDR146C,YDR397C,1
YGL237C,YDL170W,1
YNL314W,YDL170W,1
YER040W,YDL170W,1
YEL009C,YDL170W,1
YBL021C,YDL170W,1
YKL043W,YJR127C,1
YMR016C,YJR127C,1
YHR084W,YPL177C,1
YKL043W,YPL177C,1
YPL049C,YPL177C,1
YGL162W,YPL177C,1
YIL131C,YPL177C,1
YMR021C,YPL177C,1
YMR042W,YPL177C,1
YOR028C,YPR022C,1
YOR344C,YHR041C,1
YJR060W,YHR041C,1
YPR065W,YIL056W,1
YKL043W,YIL056W,1
YBL103C,YIL056W,1
YER111C,YIL056W,1
YLR182W,YIL056W,1
YEL009C,YIL056W,1
YOR028C,YOL116W,1
YKL112W,YOL116W,1
YPR065W,YDR259C,1
YMR016C,YDR259C,1
YNL068C,YDR259C,1
YEL009C,YML076C,1
YDR123C,YDR169C,1
YPL049C,YDR169C,1
YDL106C,YMR053C,1
YOR358W,YHR006W,1
YBR049C,YOL004W,1
YPR065W,YOR032C,1
YDR310C,YPL075W,1
YJR060W,YNL103W,1
YEL009C,YNL103W,1
YLR451W,YNL103W,1
YDL056W,YML027W,1
YER111C,YML027W,1
YLR182W,YML027W,1
YJR060W,YDL020C,1
YGL073W,YDL020C,1
YOL028C,YDL020C,1
YKL043W,YPL230W,1
YDR043C,YPL230W,1
YHR206W,YPL230W,1
YGL162W,YPL230W,1
YKL043W,YBR112C,1
YER111C,YBR112C,1
YKL043W,YGL096W,1
YMR037C,YGL096W,1
YIL131C,YPR104C,1
YKL112W,YPR104C,1
YGL131C,YPR104C,1
YPR104C,YBL093C,1
YKL112W,YOL068C,1
YEL009C,YLR451W,1
YKL112W,YDR296W,1
YEL009C,YGR161C,1
YIL131C,YCR075C,1
YCR106W,YBR015C,1
YKL020C,YMR258C,1
YJR060W,YHR112C,1
YBR049C,YJR137C,1
YOR344C,YJR137C,1
YJR060W,YJR137C,1
YKL112W,YJR137C,1
YDR253C,YJR137C,1
YPL038W,YJR137C,1
YJR060W,YJL109C,1
YBR049C,YPL180W,1
YBR049C,YAL030W,1
YJR060W,YER071C,1
YBR049C,YBR096W,1
YDL020C,YGL048C,1
YNL068C,YJL051W,1
YMR043W,YJL051W,1
YOR372C,YJL051W,1
YDR207C,YJL051W,1
YMR019W,YBR046C,1
YFR034C,YCL034W,1
YDR207C,YLL046C,1
YDR043C,YPR157W,1
YDR310C,YMR272C,1
YPR065W,YDR077W,1
YDR043C,YDR077W,1
YNL167C,YDR077W,1
YPL089C,YDR077W,1
YIL101C,YDR077W,1
YDL106C,YDR077W,1
YKL185W,YDR077W,1
YMR070W,YDR077W,1
YDR259C,YDR077W,1
YOR358W,YDR077W,1
YCR106W,YGL157W,1
YHR084W,YPL156C,1
YGL071W,YPL156C,1
YPL049C,YPL156C,1
YGL162W,YPL156C,1
YKL112W,YPR176C,1
YMR037C,YJR045C,1
YIL036W,YKL179C,1
YDR451C,YKL179C,1
YIL131C,YMR086W,1
YKL020C,YGL001C,1
YDL106C,YGL001C,1
YLR256W,YGL001C,1
YBR049C,YPR026W,1
YKL062W,YOR018W,1
YMR037C,YOR018W,1
YER111C,YOR378W,1
YLR182W,YOR378W,1
YJR060W,YAL012W,1
YOL028C,YAL012W,1
YDR253C,YAL012W,1
YPL038W,YAL012W,1
YNL068C,YAL024C,1
YIL131C,YPL227C,1
YHR084W,YDR531W,1
YJR060W,YDR531W,1
YOL028C,YDR011W,1
YHR178W,YDR011W,1
YDR043C,YDR044W,1
YHR206W,YDR044W,1
YDR310C,YDR322W,1
YDL106C,YBR048W,1
YPR104C,YBR048W,1
YLR403W,YBR048W,1
YDR207C,YOR338W,1
YHR206W,YPL041C,1
YPR104C,YIL053W,1
YNL216W,YNL069C,1
YPR104C,YNL069C,1
YLR403W,YNL069C,1
YOR028C,YJR102C,1
YDL056W,YMR307W,1
YER111C,YMR307W,1
YLR182W,YMR307W,1
YNL309W,YMR307W,1
YKL062W,YGR071C,1
YMR037C,YGR071C,1
YBL103C,YJR109C,1
YEL009C,YJR109C,1
YDL056W,YJR001W,1
YMR037C,YJR001W,1
YPR065W,YOR178C,1
YKL043W,YOR178C,1
YMR016C,YOR178C,1
YGL162W,YOR178C,1
YOR028C,YOR178C,1
YER111C,YOR178C,1
YGL035C,YOR178C,1
YDR259C,YOR178C,1
YDR207C,YMR101C,1
YIL101C,YLR042C,1
YIL131C,YFR052W,1
YDR043C,YMR084W,1
YGL071W,YKL103C,1
YDL056W,YKL103C,1
YER111C,YKL103C,1
YOL028C,YKL103C,1
YPL202C,YKL103C,1
YDL106C,YKL103C,1
YEL009C,YKL103C,1
YDR423C,YKL103C,1
YKR099W,YAL044C,1
YNL314W,YIR027C,1
YDR310C,YIR027C,1
YER040W,YIR027C,1
YDR310C,YOR255W,1
YML007W,YBL033C,1
YHR084W,YHR082C,1
YJR060W,YHR082C,1
YDR207C,YPL200W,1
YKL043W,YMR018W,1
YBR049C,YER025W,1
YHR084W,YLR413W,1
YPR104C,YCL037C,1
YML051W,YBR019C,1
YGL071W,YGL055W,1
YJR060W,YGL055W,1
YHR206W,YGL055W,1
YGL162W,YGL055W,1
YPL202C,YGL055W,1
YLR256W,YGL055W,1
YPL202C,YJR006W,1
YDL020C,YJR006W,1
YDR310C,YFR032C,1
YPR104C,YFR032C,1
YDR207C,YOR291W,1
YOL028C,YGL114W,1
YBR049C,YNR011C,1
YNL068C,YJR092W,1
YIL131C,YJR092W,1
YMR043W,YJR092W,1
YOR372C,YJR092W,1
YHR206W,YOL058W,1
YOL028C,YOL058W,1
YML099C,YOL058W,1
YER040W,YOL058W,1
YEL009C,YOL058W,1
YDR310C,YGR059W,1
YKL112W,YGR059W,1
YNL068C,YBR054W,1
YHR206W,YBR054W,1
YOR028C,YBR054W,1
YBR049C,YDR465C,1
YPL049C,YDR465C,1
YDR123C,YJL153C,1
YDR207C,YJL153C,1
YHR084W,YHR151C,1
YNL068C,YHR151C,1
YMR043W,YHR151C,1
YOR372C,YHR151C,1
YKL112W,YLR024C,1
YLR256W,YHR190W,1
YKL112W,YDR422C,1
YKL020C,YFR002W,1
YML007W,YBL032W,1
YGL162W,YHR080C,1
YDR043C,YJL106W,1
YPL089C,YJL106W,1
YKL112W,YLR025W,1
YJR060W,YIL126W,1
YNL199C,YLR121C,1
YKL112W,YKL014C,1
YHR084W,YHR205W,1
YPL049C,YHR205W,1
YNL068C,YMR199W,1
YDL056W,YMR199W,1
YER111C,YMR199W,1
YOR372C,YMR199W,1
YLR182W,YMR199W,1
YBR049C,YKL051W,1
YMR037C,YKL051W,1
YLR256W,YKL051W,1
YJR060W,YOR299W,1
YGL073W,YOR299W,1
YOR028C,YGR171C,1
YPR104C,YLR325C,1
YOL108C,YBL106C,1
YBR049C,YDR036C,1
YNL068C,YML063W,1
YNL216W,YML063W,1
YKL112W,YDR326C,1
YEL009C,YGR267C,1
YMR021C,YJR050W,1
YJR060W,YOR327C,1
YIR018W,YGL104C,1
YPR104C,YGL104C,1
YKR099W,YMR243C,1
YEL009C,YJL072C,1
YMR016C,YLR023C,1
YKL020C,YLR023C,1
YFL021W,YLR023C,1
YJL110C,YLR023C,1
YOR113W,YLR023C,1
YCR106W,YGR100W,1
YKL112W,YGR254W,1
YFR034C,YGR254W,1
YDR146C,YGR254W,1
YDL020C,YGR254W,1
YMR021C,YJL048C,1
YLR256W,YJL048C,1
YOL108C,YJL048C,1
YIL131C,YCR075W-A,1
YPL202C,YMR035W,1
YKL112W,YJL062W,1
YNL216W,YML025C,1
YPR104C,YML025C,1
YLR403W,YML025C,1
YGR044C,YLR066W,1
YHR084W,YBR156C,1
YJL056C,YNL254C,1
YOR372C,YER078C,1
YDL056W,YNL312W,1
YKL112W,YNL312W,1
YDL056W,YDL003W,1
YLR182W,YDL003W,1
YJR060W,YOL101C,1
YDR207C,YOL101C,1
YKL112W,YDR405W,1
YLR131C,YER125W,1
YNL068C,YER125W,1
YJR060W,YER125W,1
YIL131C,YER125W,1
YDR043C,YER096W,1
YBL005W,YBL006C,1
YEL009C,YER052C,1
YDR423C,YBL008W-A,1
YDL020C,YOR052C,1
YDL106C,YDR279W,1
YGL073W,YLL039C,1
YDR207C,YLL039C,1
YDL020C,YLL039C,1
YHR206W,YLR257W,1
YNL068C,YDR263C,1
YDL056W,YDR263C,1
YIL131C,YDR263C,1
YLR182W,YDR263C,1
YDR520C,YHR128W,1
YHR206W,YHR004C,1
YKR099W,YKR079C,1
YNL216W,YDR186C,1
YHR084W,YNL087W,1
YHR206W,YNL087W,1
YOR028C,YNL087W,1
YIL101C,YNL087W,1
YML007W,YNL087W,1
YPR065W,YMR315W,1
YHR178W,YMR315W,1
YDR259C,YMR315W,1
YJR060W,YOR054C,1
YLR182W,YJL093C,1
YGL131C,YJL093C,1
YLR131C,YGL229C,1
YHR178W,YDR294C,1
YBR049C,YLL040C,1
YKL112W,YKL028W,1
YPR199C,YOR001W,1
YPR065W,YGL006W,1
YNL167C,YGL006W,1
YLR131C,YGL006W,1
YHR206W,YGL006W,1
YOR028C,YGL006W,1
YER040W,YGL006W,1
YOR372C,YGL006W,1
YKL043W,YIL013C,1
YGL162W,YIL013C,1
YOR358W,YIL013C,1
YKL112W,YNR036C,1
YPL202C,YDR475C,1
YDR043C,YGR052W,1
YKL062W,YGR052W,1
YJR060W,YGR052W,1
YHR206W,YGR052W,1
YBL103C,YGR052W,1
YMR037C,YGR052W,1
YBR049C,YBR131W,1
YPR065W,YGR146C,1
YGL073W,YGR146C,1
YDR259C,YGR146C,1
YDR043C,YER010C,1
YHR206W,YER010C,1
YER111C,YER010C,1
YLR131C,YML100W,1
YKL062W,YML100W,1
YLR182W,YML100W,1
YMR037C,YML100W,1
YJR060W,YAL017W,1
YPR199C,YAL017W,1
YDR146C,YAL017W,1
YJR060W,YNL094W,1
YNL068C,YBR038W,1
YGL237C,YHR050W-A,1
YKL109W,YHR050W-A,1
YLR256W,YHR050W-A,1
YBL021C,YHR050W-A,1
YOR358W,YHR050W-A,1
YLR131C,YNL328C,1
YDR146C,YNL328C,1
YDR123C,YNR017W,1
YOL108C,YNR017W,1
YOR344C,YCR011C,1
YMR037C,YCR011C,1
YPL049C,YGR165W,1
YKL112W,YMR129W,1
YIL036W,YHR171W,1
YLR098C,YKL143W,1
YKL112W,YKL143W,1
YNL216W,YER117W,1
YPR104C,YER117W,1
YKR099W,YGR061C,1
YOL028C,YKL040C,1
YDR423C,YKL040C,1
YBR049C,YNL111C,1
YLR256W,YNL111C,1
YJR060W,YGR060W,1
YOR372C,YGR060W,1
YLR256W,YGR060W,1
YDR146C,YGR060W,1
YNL199C,YGR060W,1
YDR123C,YML075C,1
YLR256W,YML075C,1
YHR084W,YAR015W,1
YPL049C,YAR015W,1
YBR083W,YAR015W,1
YER040W,YHL015W-A,1
YPR104C,YHL015W-A,1
YNL068C,YNL056W,1
YMR043W,YNL056W,1
YOR372C,YNL056W,1
YJR060W,YDR141C,1
YHR084W,YBR158W,1
YPR065W,YBR158W,1
YKL043W,YBR158W,1
YDR043C,YBR158W,1
YLR131C,YBR158W,1
YNL068C,YBR158W,1
YHR206W,YBR158W,1
YPL089C,YBR158W,1
YDR146C,YBR158W,1
YDR310C,YGR258C,1
YER169W,YDR155C,1
YBR049C,YDR155C,1
YLR131C,YDR155C,1
YHR206W,YDR155C,1
YOL028C,YLR074C,1
YML007W,YLR074C,1
YPR104C,YLR074C,1
YEL009C,YOR202W,1
YHR084W,YFL027C,1
YPL049C,YFL027C,1
YMR043W,YFL027C,1
YOR358W,YFL027C,1
YGL071W,YEL060C,1
YPL202C,YEL060C,1
YMR070W,YEL060C,1
YIR018W,YHR087W,1
YKL062W,YHR087W,1
YDL056W,YPL267W,1
YER111C,YPL267W,1
YDL056W,YNL077W,1
YDR207C,YDR285W,1
YMR021C,YIL116W,1
YEL009C,YIL116W,1
YIR018W,YHR086W-A,1
YKL062W,YHR086W-A,1
YHR084W,YGL028C,1
YLR131C,YGL028C,1
YIL131C,YGL028C,1
YDR146C,YGL028C,1
YGL071W,YMR017W,1
YKL043W,YMR017W,1
YMR016C,YMR017W,1
YNL167C,YMR017W,1
YHR206W,YMR017W,1
YGL162W,YMR017W,1
YER111C,YMR017W,1
YLR182W,YMR017W,1
YDR259C,YMR017W,1
YOR344C,YJR088C,1
YHR206W,YOR348C,1
YLR256W,YOR348C,1
YKR034W,YOL043C,1
YKL112W,YMR296C,1
YBR049C,YDL225W,1
YDL106C,YDL225W,1
YDR146C,YDL225W,1
YKL112W,YPR178W,1
YLR182W,YLR056W,1
YKL112W,YJL174W,1
YHR084W,YNL272C,1
YPL049C,YNL272C,1
YNL216W,YER031C,1
YBR049C,YDR191W,1
YJR060W,YDR191W,1
YMR043W,YDR191W,1
YML027W,YDR191W,1
YPR104C,YGR085C,1
YHR084W,YMR306W,1
YKL043W,YMR306W,1
YHR206W,YMR306W,1
YPL049C,YMR306W,1
YDL056W,YMR306W,1
YER111C,YMR306W,1
YLR182W,YMR306W,1
YIL101C,YMR306W,1
YKL185W,YMR306W,1
YBR083W,YDL126C,1
YNL068C,YDR148C,1
YKL112W,YOR310C,1
YDL056W,YNL219C,1
YJR060W,YBR250W,1
YEL009C,YBR250W,1
YMR043W,YLR274W,1
YML027W,YLR274W,1
YKL112W,YKR029C,1
YDR043C,YER011W,1
YHR206W,YER011W,1
YER111C,YER011W,1
YIL131C,YPL140C,1
YNL068C,YPL116W,1
YIL131C,YPL116W,1
YGL237C,YDR210W,1
YEL009C,YKL211C,1
YDR043C,YDR111C,1
YDR207C,YML043C,1
YDR310C,YKR035W-A,1
YHR084W,YNL053W,1
YPL049C,YNL053W,1
YMR043W,YNL053W,1
YBR083W,YNL053W,1
YNL314W,YLR430W,1
YDL056W,YLR430W,1
YDL106C,YLR430W,1
YNL068C,YML053C,1
YHR206W,YML053C,1
YMR043W,YML053C,1
YIL101C,YML053C,1
YHR084W,YOL105C,1
YBR083W,YOL105C,1
YDL056W,YDL018C,1
YLR182W,YDL018C,1
YDR310C,YHR185C,1
YBR083W,YGL062W,1
YKR099W,YDR408C,1
YPL038W,YHR194W,1
YHR084W,YPR122W,1
YBR049C,YGL191W,1
YKL109W,YGL191W,1
YLR256W,YGL191W,1
YJR060W,YDR054C,1
YDR207C,YDR054C,1
YKL185W,YDR054C,1
YKL112W,YDR234W,1
YLR256W,YDR234W,1
YDR146C,YDL030W,1
YDR123C,YDR169C-A,1
YPL049C,YDR169C-A,1
YMR016C,YGL158W,1
YGL162W,YGL158W,1
YPL089C,YGL158W,1
YDR123C,YNL169C,1
YBR049C,YNL169C,1
YOL108C,YNL169C,1
YKL043W,YDR452W,1
YNL068C,YDR452W,1
YDL056W,YDR452W,1
YIL131C,YDR452W,1
YER111C,YDR452W,1
YOR372C,YDR452W,1
YLR182W,YDR452W,1
YMR042W,YDR452W,1
YKL185W,YDR452W,1
YBR049C,YOR326W,1
YLR131C,YML101C,1
YKL062W,YML101C,1
YLR182W,YML101C,1
YMR037C,YML101C,1
YDL020C,YDR394W,1
YFR034C,YCL035C,1
YKL109W,YNL055C,1
YIL036W,YDR067C,1
YNL314W,YDR067C,1
YDR207C,YLL029W,1
YHR084W,YLR412C-A,1
YNL068C,YDL101C,1
YDL056W,YDL101C,1
YLR182W,YDL101C,1
YNL216W,YER116C,1
YPR104C,YER116C,1
YNL216W,YEL054C,1
YBR049C,YOR122C,1
YBR049C,YDR003W,1
YJR060W,YGR204W,1
YEL009C,YGR204W,1
YKR099W,YGR204W,1
YHR178W,YIL159W,1
YGL131C,YIL159W,1
YDR259C,YMR102C,1
YDR216W,YDL119C,1
YDR146C,YDL119C,1
YBR049C,YKL058W,1
YKL062W,YKL085W,1
YMR037C,YKL085W,1
YPL049C,YDR378C,1
YHR084W,YJL187C,1
YJR060W,YJL187C,1
YPL049C,YJL187C,1
YDL056W,YJL187C,1
YER111C,YJL187C,1
YLR182W,YJL187C,1
YBR083W,YJL187C,1
YBR049C,YIL022W,1
YEL009C,YDR354W,1
YKL112W,YOR205C,1
YPL202C,YBR296C,1
YFR034C,YBR296C,1
YLR176C,YDR410C,1
YDR310C,YGL137W,1
YDL020C,YGL173C,1
YLR131C,YJL160C,1
YMR043W,YJL160C,1
YDL106C,YJL160C,1
YDR146C,YJL160C,1
YHR178W,YDR248C,1
YBR049C,YGR079W,1
YDL056W,YGR079W,1
YIL036W,YDR068W,1
YNL314W,YDR068W,1
YIL036W,YBR110W,1
YKL112W,YBR110W,1
YMR053C,YBR110W,1
YPR065W,YBL030C,1
YKL043W,YBL030C,1
YDR043C,YBL030C,1
YMR016C,YBL030C,1
YNL167C,YBL030C,1
YGL162W,YBL030C,1
YLR182W,YBL030C,1
YKL109W,YBL030C,1
YDR259C,YBL030C,1
YOR344C,YDL051W,1
YLR131C,YLR286C,1
YNL068C,YLR286C,1
YLR176C,YLR286C,1
YDR146C,YLR286C,1
YJR060W,YOL100W,1
YDR207C,YOL100W,1
YMR037C,YJR046W,1
YDR043C,YDR435C,1
YBR049C,YNL113W,1
YGL071W,YNL259C,1
YPL202C,YNL259C,1
YOR344C,YMR301C,1
YJR060W,YMR301C,1
YKL112W,YJL183W,1
YGL237C,YLR220W,1
YBL021C,YLR220W,1
YOR358W,YLR220W,1
YKL043W,YDR525W-A,1
YMR016C,YDR525W-A,1
YLR131C,YDR525W-A,1
YHR206W,YDR525W-A,1
YNL314W,YDR525W-A,1
YDL056W,YDR525W-A,1
YER111C,YDR525W-A,1
YPL089C,YDR525W-A,1
YOR372C,YDR525W-A,1
YLR182W,YDR525W-A,1
YNL309W,YDR525W-A,1
YMR037C,YDR525W-A,1
YKL185W,YDR525W-A,1
YER161C,YDR525W-A,1
YOR028C,YJR061W,1
YHR084W,YCL027W,1
YPL049C,YCL027W,1
YFL021W,YEL062W,1
YEL009C,YEL062W,1
YDL020C,YFR010W,1
YDR259C,YNL070W,1
YHR084W,YOL031C,1
YFL031W,YOL031C,1
YJR060W,YER112W,1
YDL056W,YER112W,1
YER111C,YER112W,1
YMR043W,YER112W,1
YLR182W,YER112W,1
YDR207C,YER112W,1
YOL028C,YLR298C,1
YOR028C,YFL004W,1
YDR259C,YFL004W,1
YOR344C,YKL016C,1
YJR060W,YKL016C,1
YDR216W,YKL016C,1
YKL112W,YKL016C,1
YKL109W,YKL016C,1
YEL009C,YKL016C,1
YDR207C,YOL131W,1
YDL020C,YGL011C,1
YDR146C,YIR004W,1
YBL103C,YER069W,1
YML099C,YER069W,1
YMR042W,YER069W,1
YEL009C,YER069W,1
YLR098C,YJR133W,1
YOR028C,YJR133W,1
YKL112W,YOR261C,1
YDL020C,YOR261C,1
YDL020C,YLR422W,1
YPR104C,YJR123W,1
YLR403W,YJR123W,1
YDL056W,YLR104W,1
YLR182W,YLR104W,1
YKL112W,YNL322C,1
YBR049C,YML129C,1
YKL062W,YAL003W,1
YGL073W,YAL003W,1
YMR037C,YAL003W,1
YDR043C,YDR436W,1
YLR256W,YGR049W,1
YJL110C,YLL048C,1
YBR049C,YNL115C,1
YEL009C,YPL252C,1
YER161C,YPL252C,1
YJR060W,YAL054C,1
YKL112W,YAL054C,1
YDR207C,YAL054C,1
YER111C,YDR225W,1
YLR182W,YDR225W,1
YJR060W,YKL008C,1
YLR098C,YKL008C,1
YDL056W,YKL008C,1
YER111C,YKL008C,1
YBR049C,YGL068W,1
YDR463W,YDR047W,1
YDL020C,YGL047W,1
YOR028C,YMR083W,1
YKL112W,YNL085W,1
YJR060W,YPL250C,1
YEL009C,YPL250C,1
YDR216W,YIL146C,1
YHR084W,YJR054W,1
YER111C,YJR054W,1
YLR182W,YJR054W,1
YPR065W,YHR088W,1
YKL109W,YBL045C,1
YLR256W,YBL045C,1
YKL043W,YMR015C,1
YLR256W,YMR015C,1
YNL216W,YMR015C,1
YJR060W,YER095W,1
YDL020C,YER095W,1
YOR344C,YGR224W,1
YJR060W,YGR224W,1
YKR099W,YMR244W,1
YJR060W,YGL207W,1
YEL009C,YBR257W,1
YHR084W,YFL026W,1
YPL049C,YFL026W,1
YMR043W,YFL026W,1
YOR358W,YFL026W,1
YDR520C,YBR137W,1
YHR084W,YKR075C,1
YHR206W,YKR075C,1
YGL162W,YKR075C,1
YKL038W,YKR075C,1
YKL032C,YKR075C,1
YFL031W,YFR041C,1
YMR016C,YLR300W,1
YNL068C,YLR300W,1
YDL056W,YLR300W,1
YOR372C,YLR300W,1
YLR182W,YLR300W,1
YKL185W,YLR300W,1
YBR049C,YOL006C,1
YER040W,YHL016C,1
YPR104C,YHL016C,1
YBR049C,YEL023C,1
