nsrR,ytfE,1
rutR,rutC,1
iscR,iscA,1
ihfB,glnH,1
glnG,glnH,1
ihfA,glnH,1
iscR,erpA,1
lrp,tdh,1
nagC,glmU,1
pdhR,cyoE,1
arcA,cyoE,1
rbsR,rbsC,1
rutR,rutD,1
purR,glnB,1
flhD,gltK,1
flhC,gltK,1
metR,hmp,1
fnr,hmp,1
crp,ugpA,1
phoB,ugpA,1
crp,ulaF,1
ulaR,ulaF,1
ihfB,ulaF,1
ihfA,ulaF,1
purR,purN,1
argR,argH,1
ihfB,yjbF,1
ihfA,yjbF,1
allR,glxR,1
nanR,fimB,1
nagC,fimB,1
ihfB,fimB,1
hns,fimB,1
ihfA,fimB,1
fhlA,hycC,1
modE,hycC,1
ihfB,hycC,1
ihfA,hycC,1
norR,norW,1
ihfB,norW,1
ihfA,norW,1
crp,melA,1
melR,melA,1
crp,gltB,1
argR,gltB,1
lrp,gltB,1
gadE,gltB,1
ihfB,gltB,1
ihfA,gltB,1
flhD,flgE,1
flhC,flgE,1
flhD,gltL,1
flhC,gltL,1
crp,fucP,1
cysB,ssuB,1
cbl,ssuB,1
ihfB,ssuB,1
ihfA,ssuB,1
nac,codB,1
zntR,zntA,1
dnaA,dnaN,1
argP,dnaN,1
flhD,flgD,1
flhC,flgD,1
crp,gabD,1
lrp,gabD,1
nhaR,pgaC,1
flhD,fliN,1
flhC,fliN,1
crp,epd,1
fruR,epd,1
agaR,agaC,1
rutR,rutA,1
cpxR,dsbA,1
trpR,trpA,1
nagC,glmS,1
crp,malX,1
malI,malX,1
fnr,narJ,1
narL,narJ,1
ihfB,narJ,1
ihfA,narJ,1
zur,znuC,1
pspF,pspD,1
ihfB,pspD,1
ihfA,pspD,1
crp,gntP,1
uxuR,gntP,1
crp,gatA,1
tdcA,tdcB,1
crp,tdcB,1
tdcR,tdcB,1
ihfB,tdcB,1
ihfA,tdcB,1
allR,hyi,1
zraR,zraS,1
crp,pflB,1
fnr,pflB,1
narL,pflB,1
ihfB,pflB,1
arcA,pflB,1
ihfA,pflB,1
fur,fepE,1
fur,fepG,1
pepA,carA,1
purR,carA,1
argR,carA,1
rutR,carA,1
ihfB,carA,1
ihfA,carA,1
crp,mtlA,1
fruR,mtlA,1
lexA,dinG,1
crp,yiaN,1
yiaJ,yiaN,1
ihfB,yiaN,1
ihfA,yiaN,1
phoB,phoA,1
rcsA,ftsA,1
sdiA,ftsA,1
rcsB,ftsA,1
hcaR,hcaC,1
crp,nanE,1
nanR,nanE,1
crp,fucI,1
fhlA,hycG,1
modE,hycG,1
ihfB,hycG,1
ihfA,hycG,1
fnr,dmsD,1
narL,dmsD,1
fur,entF,1
lrp,serA,1
dcuR,frdA,1
fnr,frdA,1
narL,frdA,1
sgrR,thiQ,1
crp,uhpT,1
uhpA,uhpT,1
phoB,phoU,1
ihfB,phoU,1
ihfA,phoU,1
oxyR,ahpC,1
glcC,glcB,1
ihfB,glcB,1
arcA,glcB,1
ihfA,glcB,1
soxS,rfaZ,1
fis,yjcH,1
crp,yjcH,1
ihfB,yjcH,1
ihfA,yjcH,1
fis,ptsG,1
crp,ptsG,1
dgsA,ptsG,1
soxS,ptsG,1
arcA,ptsG,1
ihfB,yjbE,1
ihfA,yjbE,1
ompR,tppB,1
fur,entS,1
fis,nrfD,1
fnr,nrfD,1
narL,nrfD,1
narP,nrfD,1
ihfB,nrfD,1
ihfA,nrfD,1
agaR,agaD,1
putA,putP,1
cpxR,cpxA,1
crp,lsrC,1
fis,nrfC,1
fnr,nrfC,1
narL,nrfC,1
narP,nrfC,1
ihfB,nrfC,1
ihfA,nrfC,1
rcsA,bdm,1
rcsB,bdm,1
rcsA,wcaA,1
rcsB,wcaA,1
agaR,agaB,1
crp,nanA,1
nanR,nanA,1
fis,nuoL,1
fnr,nuoL,1
ihfB,nuoL,1
arcA,nuoL,1
ihfA,nuoL,1
soxS,fldA,1
glcC,glcF,1
ihfB,glcF,1
arcA,glcF,1
ihfA,glcF,1
fis,proM,1
fur,tonB,1
crp,prpB,1
crp,gatB,1
fnr,ydhW,1
narL,ydhW,1
narP,ydhW,1
torR,torA,1
rcsA,wzc,1
rcsB,wzc,1
ihfB,glnP,1
glnG,glnP,1
ihfA,glnP,1
crp,ptsI,1
dgsA,ptsI,1
fruR,ptsI,1
araC,araH,1
crp,araH,1
crp,gatC,1
argR,hisM,1
xylR,xylG,1
crp,murQ,1
mntR,mntH,1
oxyR,mntH,1
fur,mntH,1
fis,bglB,1
crp,bglB,1
hns,bglB,1
fis,thrT,1
crp,ugpC,1
phoB,ugpC,1
fhlA,hycB,1
modE,hycB,1
ihfB,hycB,1
ihfA,hycB,1
atoC,atoA,1
ihfB,atoA,1
ihfA,atoA,1
hns,gspO,1
narL,aspA,1
fhlA,hycD,1
modE,hycD,1
ihfB,hycD,1
ihfA,hycD,1
flhD,flgI,1
flhC,flgI,1
birA,bioF,1
hcaR,hcaF,1
rhaS,rhaT,1
crp,mhpE,1
mhpR,mhpE,1
iscR,hyaA,1
leuO,yjjQ,1
hns,yjjQ,1
fur,fecB,1
ascG,ascF,1
crp,ascF,1
crp,tnaA,1
torR,tnaA,1
lrp,oppF,1
cpxR,ycfS,1
argR,argI,1
allR,ybbY,1
flhD,flhE,1
flhC,flhE,1
lexA,dnaG,1
phoB,phoR,1
metJ,metA,1
argR,argF,1
fis,dps,1
hns,dps,1
phoB,asr,1
rstA,asr,1
lexA,dinF,1
crp,glpG,1
cpxR,csgF,1
rstA,csgF,1
ompR,csgF,1
fis,mazG,1
evgA,emrY,1
fis,nuoK,1
fnr,nuoK,1
ihfB,nuoK,1
arcA,nuoK,1
ihfA,nuoK,1
rcsA,osmC,1
lrp,osmC,1
nhaR,osmC,1
rcsB,osmC,1
cusR,cusA,1
crp,mhpF,1
mhpR,mhpF,1
trpR,aroM,1
tyrR,aroM,1
fis,queA,1
lrp,ilvH,1
crp,paaI,1
paaX,paaI,1
ihfB,paaI,1
ihfA,paaI,1
crp,mhpB,1
mhpR,mhpB,1
evgA,yneN,1
cysB,tauA,1
cbl,tauA,1
agaR,agaS,1
argR,astB,1
glnG,astB,1
crp,sgbU,1
yiaJ,sgbU,1
ihfB,sgbU,1
ihfA,sgbU,1
fis,rnpB,1
crp,yhcH,1
nanR,yhcH,1
crp,hofP,1
cusR,cusS,1
phoP,slyB,1
cynR,cynX,1
caiF,fixB,1
pdhR,cyoB,1
arcA,cyoB,1
araC,araA,1
crp,araA,1
fis,proK,1
crp,malF,1
malT,malF,1
allR,ybbW,1
fnr,dmsA,1
narL,dmsA,1
modE,dmsA,1
ihfB,dmsA,1
ihfA,dmsA,1
fnr,napD,1
iscR,napD,1
narL,napD,1
narP,napD,1
modE,napD,1
purR,purE,1
nrdR,nrdE,1
fadR,fadA,1
arcA,fadA,1
fnr,ccmF,1
narL,ccmF,1
narP,ccmF,1
modE,ccmF,1
flhD,fliQ,1
flhC,fliQ,1
fnr,yfiD,1
fur,fepC,1
fis,bglF,1
crp,bglF,1
hns,bglF,1
pspF,pspG,1
crp,manY,1
dgsA,manY,1
nagC,manY,1
phoP,rstB,1
fur,fecD,1
cpxR,mdtA,1
baeR,mdtA,1
modE,moaD,1
crp,hofN,1
rcsA,wza,1
rcsB,wza,1
narL,dcuA,1
evgA,ydeP,1
crp,ulaE,1
ulaR,ulaE,1
ihfB,ulaE,1
ihfA,ulaE,1
crp,caiT,1
caiF,caiT,1
crp,chbA,1
chbR,chbA,1
nagC,chbA,1
cpxR,ung,1
fnr,moeA,1
arcA,moeA,1
allR,gcl,1
cpxR,rdoA,1
lrp,fimG,1
hns,fimG,1
fnr,ccmH,1
narL,ccmH,1
narP,ccmH,1
modE,ccmH,1
crp,serC,1
lrp,serC,1
fur,fes,1
sdiA,ftsQ,1
crp,sucB,1
arcA,sucB,1
crp,paaC,1
paaX,paaC,1
ihfB,paaC,1
ihfA,paaC,1
cpxR,csgG,1
rstA,csgG,1
ompR,csgG,1
fnr,ccmD,1
narL,ccmD,1
narP,ccmD,1
modE,ccmD,1
crp,tsx,1
deoR,tsx,1
cytR,tsx,1
crp,paaJ,1
paaX,paaJ,1
ihfB,paaJ,1
ihfA,paaJ,1
iscR,sufB,1
oxyR,sufB,1
ihfB,sufB,1
fur,sufB,1
ihfA,sufB,1
ihfB,dppF,1
ihfA,dppF,1
fnr,ynfH,1
narL,ynfH,1
flhD,gltJ,1
flhC,gltJ,1
flhD,gltI,1
flhC,gltI,1
crp,dctA,1
dcuR,dctA,1
fhlA,hycE,1
modE,hycE,1
ihfB,hycE,1
ihfA,hycE,1
araC,araJ,1
crp,araJ,1
gadW,gadA,1
gadX,gadA,1
gadE,gadA,1
hns,gadA,1
phoB,pstS,1
ihfB,pstS,1
ihfA,pstS,1
glcC,glcD,1
ihfB,glcD,1
arcA,glcD,1
ihfA,glcD,1
trpR,trpB,1
crp,rhaB,1
rhaS,rhaB,1
fis,nuoN,1
fnr,nuoN,1
ihfB,nuoN,1
arcA,nuoN,1
ihfA,nuoN,1
glpR,glpX,1
lexA,umuC,1
flhD,fliZ,1
nsrR,fliZ,1
flhC,fliZ,1
crp,nagA,1
phoP,nagA,1
nagC,nagA,1
cysB,cysP,1
cpxR,spy,1
baeR,spy,1
crp,dadA,1
lrp,dadA,1
cysB,cysK,1
caiF,fixX,1
fis,nusA,1
crp,nusA,1
argR,nusA,1
fruR,pfkA,1
crp,sucC,1
arcA,sucC,1
lexA,polB,1
fur,fepA,1
crp,relA,1
agaR,agaI,1
lrp,fimC,1
hns,fimC,1
crp,paaA,1
paaX,paaA,1
ihfB,paaA,1
ihfA,paaA,1
crp,csiD,1
lrp,csiD,1
fnr,cydB,1
hns,cydB,1
fruR,cydB,1
arcA,cydB,1
malT,malP,1
gcvA,gcvP,1
lrp,gcvP,1
iscR,hyaD,1
argR,argB,1
crp,ptsH,1
dgsA,ptsH,1
fruR,ptsH,1
flhD,flgJ,1
flhC,flgJ,1
crp,mdh,1
arcA,mdh,1
glcC,glcG,1
ihfB,glcG,1
arcA,glcG,1
ihfA,glcG,1
argR,artI,1
lexA,uvrA,1
arcA,uvrA,1
fnr,hypB,1
fhlA,hypB,1
ihfB,hypB,1
ihfA,hypB,1
crp,glpQ,1
glpR,glpQ,1
ihfB,glpQ,1
ihfA,glpQ,1
crp,sbmC,1
crp,cyaA,1
fur,fepD,1
sgrR,thiP,1
crp,ulaC,1
ulaR,ulaC,1
ihfB,ulaC,1
ihfA,ulaC,1
allR,allB,1
dnaA,guaB,1
fis,guaB,1
crp,guaB,1
purR,guaB,1
crp,malG,1
malT,malG,1
fis,nuoB,1
fnr,nuoB,1
ihfB,nuoB,1
arcA,nuoB,1
ihfA,nuoB,1
argR,argE,1
fis,nuoE,1
fnr,nuoE,1
ihfB,nuoE,1
arcA,nuoE,1
ihfA,nuoE,1
mprA,emrA,1
mngR,mngB,1
fis,thrW,1
marA,zwf,1
rob,zwf,1
soxS,zwf,1
lrp,fimH,1
hns,fimH,1
iscR,hyaE,1
crp,uxuA,1
uxuR,uxuA,1
crp,ulaB,1
ulaR,ulaB,1
ihfB,ulaB,1
ihfA,ulaB,1
ihfB,cysI,1
ihfA,cysI,1
crp,mglA,1
araC,araG,1
crp,araG,1
ihfB,adiA,1
ihfA,adiA,1
iscR,hyaB,1
fur,entE,1
dnaA,nrdB,1
fis,nrdB,1
nrdR,nrdB,1
argP,nrdB,1
dcuR,fumB,1
fnr,fumB,1
trpR,trpL,1
araC,araD,1
crp,araD,1
soxS,ybjN,1
purR,cvpA,1
nikR,nikE,1
fnr,nikE,1
crp,lacY,1
lacI,lacY,1
hns,lacY,1
fis,nuoI,1
fnr,nuoI,1
ihfB,nuoI,1
arcA,nuoI,1
ihfA,nuoI,1
crp,hofM,1
crp,envZ,1
ihfB,envZ,1
ihfA,envZ,1
hns,proW,1
creB,creD,1
evgA,evgS,1
cusR,cusF,1
crp,ivbL,1
birA,bioA,1
crp,focA,1
fnr,focA,1
narL,focA,1
ihfB,focA,1
arcA,focA,1
ihfA,focA,1
crp,mdtF,1
evgA,mdtF,1
gadW,mdtF,1
gadX,mdtF,1
gadE,mdtF,1
ydeO,mdtF,1
metJ,metC,1
cpxR,cpxP,1
fis,topA,1
metJ,yeiB,1
rcsA,sra,1
rcsB,sra,1
tyrR,folA,1
ihfB,dppC,1
ihfA,dppC,1
argR,artQ,1
fis,nuoJ,1
fnr,nuoJ,1
ihfB,nuoJ,1
arcA,nuoJ,1
ihfA,nuoJ,1
crp,prpD,1
gadW,gadC,1
gadX,gadC,1
gadE,gadC,1
flhD,flgG,1
flhC,flgG,1
crp,lsrA,1
modE,modC,1
fis,gltX,1
marR,marB,1
fis,marB,1
marA,marB,1
rob,marB,1
fnr,yhjA,1
oxyR,yhjA,1
cpxR,cheW,1
fadR,fadB,1
arcA,fadB,1
purR,pyrD,1
dcuR,frdB,1
fnr,frdB,1
narL,frdB,1
fnr,napH,1
iscR,napH,1
narL,napH,1
narP,napH,1
modE,napH,1
cpxR,motA,1
lrp,ilvD,1
ihfB,ilvD,1
ihfA,ilvD,1
pdhR,cyoA,1
arcA,cyoA,1
fis,tyrU,1
rob,inaA,1
crp,glpA,1
glpR,glpA,1
crp,gntT,1
gntR,gntT,1
fnr,narX,1
modE,narX,1
pspF,pspE,1
ihfB,pspE,1
ihfA,pspE,1
hns,yciF,1
crp,paaE,1
paaX,paaE,1
ihfB,paaE,1
ihfA,paaE,1
caiF,fixC,1
phoP,hemL,1
crp,psiE,1
phoB,psiE,1
rutR,rutG,1
iscR,nfuA,1
crp,nupG,1
cytR,nupG,1
cueR,cueO,1
crp,nanM,1
nanR,nanM,1
nagC,nanM,1
fnr,ydhX,1
narL,ydhX,1
narP,ydhX,1
flhD,flgB,1
flhC,flgB,1
cpxR,degP,1
lrp,oppA,1
crp,trxA,1
crp,mdtE,1
evgA,mdtE,1
gadW,mdtE,1
gadX,mdtE,1
gadE,mdtE,1
ydeO,mdtE,1
rbsR,rbsA,1
fnr,ydhY,1
narL,ydhY,1
narP,ydhY,1
fnr,fdnH,1
narL,fdnH,1
narP,fdnH,1
crp,fbaA,1
fruR,fbaA,1
flhD,yecR,1
flhC,yecR,1
soxS,pqiA,1
fis,truB,1
crp,truB,1
argR,truB,1
crp,caiD,1
caiF,caiD,1
fnr,nrdG,1
nrdR,nrdG,1
trpR,aroH,1
kdpE,kdpF,1
fis,glyT,1
lexA,sulA,1
fhlA,hycI,1
modE,hycI,1
ihfB,hycI,1
ihfA,hycI,1
crp,caiA,1
caiF,caiA,1
lrp,kbl,1
allR,allA,1
crp,deoC,1
deoR,deoC,1
modE,deoC,1
cytR,deoC,1
phoB,eda,1
gntR,eda,1
kdgR,eda,1
fruR,eda,1
crp,dadX,1
lrp,dadX,1
crp,nanC,1
nanR,nanC,1
nagC,nanC,1
flhD,fliY,1
nsrR,fliY,1
flhC,fliY,1
fis,aldB,1
crp,aldB,1
marA,hdeA,1
gadW,hdeA,1
gadX,hdeA,1
gadE,hdeA,1
hns,hdeA,1
fis,rrsG,1
ihfB,yjbH,1
ihfA,yjbH,1
argR,artJ,1
araC,araF,1
crp,araF,1
crp,cdd,1
cytR,cdd,1
fhlA,hypA,1
ihfB,hypA,1
ihfA,hypA,1
glpR,glpK,1
fhlA,hycA,1
modE,hycA,1
ihfB,hycA,1
ihfA,hycA,1
argR,astD,1
glnG,astD,1
fur,entB,1
lldR,lldD,1
arcA,lldD,1
iscR,iscS,1
araC,araB,1
crp,araB,1
crp,yiaK,1
yiaJ,yiaK,1
ihfB,yiaK,1
ihfA,yiaK,1
sgrR,setA,1
fadR,fadE,1
arcA,fadE,1
fnr,ccmE,1
narL,ccmE,1
narP,ccmE,1
modE,ccmE,1
fnr,hcr,1
narL,hcr,1
oxyR,katG,1
crp,malM,1
malT,malM,1
crp,fadL,1
fadR,fadL,1
ompR,fadL,1
arcA,fadL,1
tdcA,tdcC,1
crp,tdcC,1
tdcR,tdcC,1
ihfB,tdcC,1
ihfA,tdcC,1
fnr,ccmC,1
narL,ccmC,1
narP,ccmC,1
modE,ccmC,1
fis,argW,1
crp,aer,1
flhD,fliO,1
flhC,fliO,1
hcaR,hcaD,1
fnr,napA,1
iscR,napA,1
narL,napA,1
narP,napA,1
modE,napA,1
fnr,prfA,1
fruR,pykF,1
zur,znuB,1
fadR,fadI,1
arcA,fadI,1
fis,rrlA,1
crp,paaB,1
paaX,paaB,1
ihfB,paaB,1
ihfA,paaB,1
crp,yiaM,1
yiaJ,yiaM,1
ihfB,yiaM,1
ihfA,yiaM,1
fis,nuoC,1
fnr,nuoC,1
ihfB,nuoC,1
arcA,nuoC,1
ihfA,nuoC,1
fis,glyU,1
cysB,ssuE,1
cbl,ssuE,1
ihfB,ssuE,1
ihfA,ssuE,1
cpxR,hha,1
crp,mhpD,1
mhpR,mhpD,1
crp,rhaA,1
rhaS,rhaA,1
ihfB,cysJ,1
ihfA,cysJ,1
cpxR,csgC,1
csgD,csgC,1
flhD,fliR,1
flhC,fliR,1
marA,hdeB,1
gadW,hdeB,1
gadX,hdeB,1
gadE,hdeB,1
hns,hdeB,1
tyrR,tyrA,1
cynR,cynS,1
crp,paaD,1
paaX,paaD,1
ihfB,paaD,1
ihfA,paaD,1
fur,fecC,1
crp,ugpB,1
phoB,ugpB,1
fadR,fadJ,1
arcA,fadJ,1
rcsA,rprA,1
rcsB,rprA,1
iclR,aceA,1
ihfB,aceA,1
fruR,aceA,1
ihfA,aceA,1
crp,glpC,1
